row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,radical,radical_status,stroke_count,stroke_order,standard_evidence_status,standardizer_status,blocked_items,zdic_url,proposed_cnbe32,proposed_cnbe32_status,review_status,cnbe_write_status,database_rebuild_status,initial_fill_status,initial_fill_rule,initial_source_priority,initial_authority_boundary,initial_review_status,initial_cnbe_write_status,initial_database_rebuild_status,initial_completion_status
8105_full_7114,𫮃,U+2BB83,179075,8105_national_standard_core,三级,7114,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 1 4 3 2 5 1 1 1 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%AE%83,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7115,掞,U+639E,25502,8105_national_standard_core,,7115,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%8E%9E,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7116,埪,U+57EA,22506,8105_national_standard_core,,7116,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%9F%AA,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7117,壸,U+58F8,22776,8105_national_standard_core,,7117,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A3%B8,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7118,㙍,U+364D,13901,8105_national_standard_core,三级,7118,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 1 5 4 5 4 5 4 5 4,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E3%99%8D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7121,萚,U+841A,33818,8105_national_standard_core,,7121,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%90%9A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7124,䓫,U+44EB,17643,8105_national_standard_core,三级,7124,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 2 1 3 4 1 2 5 1 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%93%AB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7125,勚,U+52DA,21210,8105_national_standard_core,,7125,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8B%9A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7126,䓬,U+44EC,17644,8105_national_standard_core,三级,7126,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 2 2 1 2 5 1 1 1 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%93%AC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7128,菂,U+83C2,33730,8105_national_standard_core,,7128,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8F%82,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7129,菍,U+83CD,33741,8105_national_standard_core,,7129,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8F%8D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7130,菼,U+83FC,33788,8105_national_standard_core,,7130,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8F%BC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7131,萣,U+8423,33827,8105_national_standard_core,,7131,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%90%A3,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7132,䓨,U+44E8,17640,8105_national_standard_core,三级,7132,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 2 4 5 3 1 1 2 5 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%93%A8,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7133,菉,U+83C9,33737,8105_national_standard_core,,7133,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8F%89,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7134,䓛,U+44DB,17627,8105_national_standard_core,三级,7134,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 2 2 5 1 3 5 2 2 5 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%93%9B,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7136,梽,U+68BD,26813,8105_national_standard_core,,7136,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A2%BD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7139,桯,U+686F,26735,8105_national_standard_core,,7139,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A1%AF,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7141,梌,U+688C,26764,8105_national_standard_core,,7141,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A2%8C,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7142,桹,U+6879,26745,8105_national_standard_core,,7142,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A1%B9,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7143,敔,U+6554,25940,8105_national_standard_core,,7143,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%95%94,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7145,硔,U+7854,30804,8105_national_standard_core,,7145,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%A1%94,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7146,鿎,U+9FCE,40910,8105_national_standard_core,三级,7146,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,1 3 2 5 1 1 3 4 4 5 4,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%BF%8E,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7148,硚,U+785A,30810,8105_national_standard_core,,7148,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%A1%9A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7149,硊,U+784A,30794,8105_national_standard_core,,7149,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%A1%8A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7150,硍,U+784D,30797,8105_national_standard_core,,7150,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%A1%8D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
