row_id,character,unicode_codepoint,standard_rank,standardizer_status,blocked_items,zdic_url,source_level
8105_full_7290,堼,U+583C,7290,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A0%BC,network_cross_reference_queue
8105_full_7291,揕,U+63D5,7291,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%8F%95,network_cross_reference_queue
8105_full_7292,㙘,U+3658,7292,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E3%99%98,network_cross_reference_queue
8105_full_7293,堧,U+5827,7293,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A0%A7,network_cross_reference_queue
8105_full_7295,堨,U+5828,7295,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A0%A8,network_cross_reference_queue
8105_full_7296,塅,U+5845,7296,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A1%85,network_cross_reference_queue
8105_full_7299,𪣻,U+2A8FB,7299,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AA%A3%BB,network_cross_reference_queue
8105_full_7300,𡎚,U+2139A,7300,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%A1%8E%9A,network_cross_reference_queue
8105_full_7302,惎,U+60CE,7302,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%83%8E,network_cross_reference_queue
8105_full_7303,萳,U+8433,7303,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%90%B3,network_cross_reference_queue
8105_full_7305,靬,U+976C,7305,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%9D%AC,network_cross_reference_queue
8105_full_7306,葴,U+8474,7306,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%91%B4,network_cross_reference_queue
8105_full_7309,鄚,U+911A,7309,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%84%9A,network_cross_reference_queue
8105_full_7311,蓇,U+84C7,7311,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%93%87,network_cross_reference_queue
8105_full_7312,萩,U+8429,7312,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%90%A9,network_cross_reference_queue
8105_full_7314,葰,U+8470,7314,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%91%B0,network_cross_reference_queue
8105_full_7315,葎,U+844E,7315,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%91%8E,network_cross_reference_queue
8105_full_7316,鄑,U+9111,7316,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%84%91,network_cross_reference_queue
8105_full_7318,葖,U+8456,7318,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%91%96,network_cross_reference_queue
8105_full_7319,蒄,U+8484,7319,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%92%84,network_cross_reference_queue
8105_full_7320,萹,U+8439,7320,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%90%B9,network_cross_reference_queue
8105_full_7321,棤,U+68E4,7321,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%A4,network_cross_reference_queue
8105_full_7322,棽,U+68FD,7322,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%BD,network_cross_reference_queue
8105_full_7323,棫,U+68EB,7323,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%AB,network_cross_reference_queue
8105_full_7324,椓,U+6913,7324,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A4%93,network_cross_reference_queue
8105_full_7325,椑,U+6911,7325,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A4%91,network_cross_reference_queue
8105_full_7326,𬃊,U+2C0CA,7326,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%83%8A,network_cross_reference_queue
8105_full_7327,鹀,U+9E40,7327,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%B9%80,network_cross_reference_queue
8105_full_7329,棓,U+68D3,7329,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%93,network_cross_reference_queue
8105_full_7330,棬,U+68EC,7330,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%AC,network_cross_reference_queue
8105_full_7331,棪,U+68EA,7331,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%AA,network_cross_reference_queue
8105_full_7332,椀,U+6900,7332,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A4%80,network_cross_reference_queue
8105_full_7334,𬷕,U+2CDD5,7334,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%B7%95,network_cross_reference_queue
8105_full_7338,奡,U+5961,7338,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A5%A1,network_cross_reference_queue
8105_full_7342,詟,U+8A5F,7342,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%A9%9F,network_cross_reference_queue
8105_full_7343,𫐐,U+2B410,7343,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%90%90,network_cross_reference_queue
8105_full_7345,棐,U+68D0,7345,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A3%90,network_cross_reference_queue
8105_full_7346,龂,U+9F82,7346,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%BE%82,network_cross_reference_queue
8105_full_7347,𬹼,U+2CE7C,7347,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%B9%BC,network_cross_reference_queue
8105_full_7348,黹,U+9EF9,7348,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%BB%B9,network_cross_reference_queue
8105_full_7350,睎,U+774E,7350,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%9D%8E,network_cross_reference_queue
8105_full_7351,晫,U+666B,7351,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%99%AB,network_cross_reference_queue
8105_full_7352,晪,U+666A,7352,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%99%AA,network_cross_reference_queue
8105_full_7353,晱,U+6671,7353,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%99%B1,network_cross_reference_queue
8105_full_7354,𧿹,U+27FF9,7354,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%A7%BF%B9,network_cross_reference_queue
8105_full_7356,畯,U+756F,7356,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%95%AF,network_cross_reference_queue
8105_full_7357,斝,U+659D,7357,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%96%9D,network_cross_reference_queue
8105_full_7358,喤,U+55A4,7358,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%96%A4,network_cross_reference_queue
8105_full_7359,崶,U+5D36,7359,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B4%B6,network_cross_reference_queue
8105_full_7360,嵁,U+5D41,7360,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B5%81,network_cross_reference_queue
8105_full_7361,𫶇,U+2BD87,7361,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%B6%87,network_cross_reference_queue
8105_full_7363,嵅,U+5D45,7363,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B5%85,network_cross_reference_queue
8105_full_7364,崿,U+5D3F,7364,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B4%BF,network_cross_reference_queue
8105_full_7365,嵚,U+5D5A,7365,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B5%9A,network_cross_reference_queue
8105_full_7366,翙,U+7FD9,7366,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%BF%99,network_cross_reference_queue
8105_full_7367,𫖮,U+2B5AE,7367,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%96%AE,network_cross_reference_queue
8105_full_7368,圌,U+570C,7368,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%9C%8C,network_cross_reference_queue
8105_full_7369,圐,U+5710,7369,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%9C%90,network_cross_reference_queue
8105_full_7373,鿏,U+9FCF,7373,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%BF%8F,network_cross_reference_queue
8105_full_7375,𬭊,U+2CB4A,7375,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%AD%8A,network_cross_reference_queue
8105_full_7377,𨱇,U+28C47,7377,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%A8%B1%87,network_cross_reference_queue
8105_full_7378,𫓶,U+2B4F6,7378,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%93%B6,network_cross_reference_queue
8105_full_7382,𬭎,U+2CB4E,7382,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%AD%8E,network_cross_reference_queue
8105_full_7384,犇,U+7287,7384,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%8A%87,network_cross_reference_queue
8105_full_7385,颋,U+988B,7385,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A2%8B,network_cross_reference_queue
